Product ID;Name *;price netto;price brutto;Supplier;Description;Image;Cout;TaxID;Category
92;Nowoczesna Lampa Wisząca Edison Loft Cztery Kolory;50,04;64,99;Light Home;<p><strong>Lampa wisząca z oryginalnym kloszem</strong></p><p>Jeśli szukasz nowoczesnego oświetlenia, które nada nowy wymiar Twoim wnętrzom, to mamy lampę wiszącą idealną dla Ciebie! Prosty, minimalistyczny styl połączony z kloszem w formie klatki doda uroku i wyjątkowego klimatu każdemu pomieszczeniu.</p><p><strong>Gdzie zawiesić nowoczesną lampę?</strong></p><p>Oświetlenie stworzone jest w wielu kolorach, aby z łatwością połączyć je z każdą aranżacją. Czerwień świetnie ożywi sypialnię czy pokój dzienny. Natomiast klasyczna biel, czerń lub grafit fantastycznie odnajdą się w kuchni, salonie bądź jadalni. Lampa, dzięki oryginalnemu designowi, rewelacyjnie ozdobi także kawiarnię czy restaurację.</p><p><strong>Jakie praktyczne funkcje posiada lampa wisząca?</strong></p><p>Oświetlenie posiada regulowaną wysokość, przez co idealnie dopasowuje się do wszystkich wymiarów pomieszczeń. Ponadto lampa została wykonana z solidnego i wytrzymałego tworzywa. Prezentowana wisząca lampa posiada również wiele opcji zasilania, na przykład żarówkami ledowymi, zwykłymi czy energooszczędnymi. Można również umieścić w lampie żarówki dekoracyjne, które cudownie prezentują się w odkrytym kloszu.</p>;https://light-home.pl/1307-thickbox_default/nowoczesna-lampa-wiszaca-edison-loft-trzy-kolory.jpg;100;5;Nowoczesna Lampa Wisząca Edison Loft Cztery Kolory 
93;Nowoczesna Lampa Wisząca Kula Ball;50,04;64,99;Light Home;<p><strong>Lampa wisząca kula</strong></p><p>Nasza klasyczna, choć wyjątkowa lampa wisząca świetnie odnajdzie się we wnętrzach urządzonych w nowoczesnym stylu jak i aranżacjach retro.</p><p><strong>Do jakich pomieszczeń pasuje lampa 1-płomienna?</strong></p><p>Klasyczny design lampy wiszącej znakomicie prezentuje się w każdym wnętrzu. Kuchnia, salon, sypialnia czy jadalnia – prezentowane oświetlenie będzie piękną ozdobą dla każdego z tych pomieszczeń. Stonowane kolory lampy nadadzą Twoim wnętrzom elegancji i stylowości.</p><p><strong>Czy lampa wisząca jest funkcjonalna?</strong></p><p>Oświetlenie posiada możliwość regulowania wysokości, dzięki czemu lampa idealnie dopasuje się do wymiarów Twojego pomieszczenia. Do wykonania lampy zostały wykorzystane solidne i trwałe tworzywa, co gwarantuje radość z użytkowania oświetlenia przez długi czas. Lampa może być zasilana wieloma źródłami światła, w tym żarówkami ledowymi, E-27, zwykłymi czy energooszczędnymi.</p>;https://light-home.pl/1313-thickbox_default/nowoczesna-lampa-wiszaca-kula-ball.jpg;100;5;Lampy wiszące regulowane
94;Lampa Wisząca z Abażurem Diament Materiał;52,66;68,39;Light Home;<p><strong>Lampa wisząca z abażurem Diament</strong></p><p>Klasyczny design lampy w połączeniu z oryginalnym abażurem w kształcie diamentu wspaniale urozmaici wnętrza urządzone w każdym stylu.</p><p><strong>Gdzie zawiesić 1-płomienną lampę wiszącą?</strong></p><p>Lampa może pełnić rolę zarówno oświetlenia do sypialni, salonu jak i kuchni czy jadalni. Dzięki możliwości wybrania koloru linki i abażura, możesz stworzyć własną, niepowtarzalną lampę wiszącą.</p><p><strong>Jakie zalety posiada elegancka lampa?</strong></p><p>Oświetlenie posiada regulowaną wysokość, dzięki czemu perfekcyjnie dopasuje się do każdego rozmiaru pomieszczenia. Konstrukcja lampy wiszącej została wykonana z trwałego metalu, a abażur z efektownego i wytrzymałego materiału. Lampa posiada możliwość zasilania różnymi źródłami światła, na przykład żarówkami LED, E-27, zwykłymi czy energooszczędnymi.</p>;https://light-home.pl/1317-thickbox_default/lampa-wiszaca-z-abazurem-diament-material.jpg;100;5;Lampy wiszące z abażurami
95;Lampa Sufitowa Plafon Diament z Abażurami;80,38;104,39;Light Home;<p><strong>Lampa plafon z abażurem 2-płomienna Diament</strong></p><p>Stylowy i elegancki plafon, który ożywi Twoją aranżację wnętrz i doda jej mnóstwo uroku. Wybierz kolor konstrukcji oraz abażura i stwórz własną, niepowtarzalną lampę idealnie oddającą charakter Twojego pomieszczenia.</p><p><strong>Gdzie najlepiej będzie prezentować się 2-płomienny plafon?</strong></p><p>Lampa sufitowa znakomicie wygląda w sypialni, salonie, biurze czy kuchni. Dzięki możliwości wyboru koloru konstrukcji i opcji dobrania do niego barwy abażura, możesz stworzyć oświetlenie idealnie pasujące do Twoich wnętrz.</p><p><strong>Czy plafon jest funkcjonalny?</strong></p><p>Lampa wykonana jest z trwałych i solidnych tworzyw, dzięki czemu możesz cieszyć się z użytkowania plafonu przez bardzo długi czas. Lampa sufitowa posiada możliwość podłączenia pod podwójny przełącznik. Plafon może być zasilany wieloma rodzajami żarówek, w tym ledowymi, E-27 czy energooszczędnymi</p>;https://light-home.pl/2573-thickbox_default/lampa-sufitowa-plafon-diament-2-plomienna.jpg;100;5;Lampy sufitowe do salonu
96;Oryginalna Lampa Kinkiet Diament Materiał;50,04;64,99;Light Home;<p><strong>Kinkiet z abażurem Diament</strong><br><br/>Stylowy kinkiet, który nada Twoim wnętrzom wyjątkowego klimatu. Efektowna konstrukcja w połączeniu z eleganckim abażurem w kształcie diamentu daje oryginalną i zachwycającą swym urokiem lampę ścienną.</br></p><p><strong>Do jakich wnętrz pasuje stylowy kinkiet?</strong></p><p>Kinkiet może być wspaniałą ozdobą sypialni, pokoju dziennego, salonu czy biura. Do kinkietu możesz dopasować lampę wiszącą lub plafon, które są stworzone w tym samym stylu. Abażur w kolorze czerwieni rewelacyjnie ożywi Twoje wnętrza, a odcienie szarości i czerń wprowadzą mnóstwo nastrojowości i elegancji.</p><p><strong>Jakie zalety posiada prezentowany kinkiet?</strong></p><p>Lampa wykonana jest z trwałego metalu i odpornego na uszkodzenia materiału, co gwarantuje radość z użytkowania na bardzo długi czas. Dodatkową zaletą kinkietu jest możliwość zasilania go wieloma rodzajami światła, na przykład żarówkami LED, zwykłymi czy energooszczędnymi E-27.</p>;https://light-home.pl/1327-thickbox_default/oryginalna-lampa-kinkiet-diament-material.jpg;100;5;Kinkiety z abażurami
97;Lampa Wisząca Sufitowa Diament Abażury;92,39;119,99;Light Home;<p><strong>Lampa wisząca 2 źródła światła z abażurem</strong></p><p>Szukasz eleganckiego i stylowego oświetlenia, które nada wnętrzom uroku i rewelacyjnie dopełni Twoją aranżację? Mamy lampę wiszącą specjalnie dla Ciebie! Klasyczny design i wyjątkowe abażury w kształcie diamentów sprawią, że Twoje wnętrza będą zachwycać stylowością.</p><p><strong>Gdzie zawiesić 2-płomienną lampę?</strong></p><p>Oświetlenie świetnie sprawdzi się w każdym pomieszczeniu. Kuchnia, salon, sypialnia czy jadalnia – stonowane kolory będą pasować do Twoich wnętrz, niezależnie od stylu, w jakim chcesz je urządzić. Lampa posiada możliwość wyboru koloru konstrukcji jak i abażura, dzięki czemu możesz skomponować własne, oryginalne oświetlenie.</p><p><strong>Czy lampa wisząca jest praktyczna?</strong></p><p>Oczywiście, że tak! Lampa została wykonana z wytrzymałych i odpornych na uszkodzenia tworzyw, dzięki czemu będzie gościć w Twoim domu przez bardzo długi czas. Lampa posiada możliwość regulacji wysokości, co sprawia, że idealnie dopasowuje się do każdego rozmiaru pomieszczenia. Oświetlenie ma również opcję podłączenia pod podwójny przełącznik. Lampa może być zasilana różnymi rodzajami żarówek, w tym ledowymi, energooszczędnymi, zwykłymi czy E-27.</p>;https://light-home.pl/2575-thickbox_default/lampa-wiszaca-sufitowa-diament-2-plomienna.jpg;100;5;Lampy wiszące z abażurami
98;Lampa Sufitowa Plafon Diament Abażur;46,2;60,00;Light Home;<p><strong>Lampa plafon z abażurem</strong></p><p>Stylowy plafon, który nada Twoim wnętrzom niezwykłego klimatu. Oryginalny abażur w kształcie diamentu doda aranżacji elegancji i wytworności.</p><p><strong>Do jakich wnętrz pasuje 1-płomienny plafon?</strong></p><p>Elegancki wygląd lampy sufitowej doskonale prezentuje zarówno w sypialni, salonie bądź biurze jak i kuchni czy jadalni. Czerwony abażur rewelacyjnie ożywi wnętrza, a odcienie szarości i czerń wprowadzą do nich mnóstwo wyjątkowego stylu.</p><p><strong>Jakie zalety posiada plafon?</strong></p><p>Możliwość wybrania koloru konstrukcji i abażura pozwala na stworzenie własnego, oryginalnego oświetlenia. Ponadto lampa wykonana jest wytrzymałego metalu i odpornego na uszkodzenia materiału, dzięki czemu plafon będzie służył Ci przez wiele lat. Lampa może być zasilana wieloma rodzajami żarówek, w tym LED, zwykłymi, E-27 czy energooszczędnymi.</p>;https://light-home.pl/1339-thickbox_default/lampa-sufitowa-plafon-diament-abazur.jpg;100;5;Lampy sufitowe do salonu
99;Lampa Wisząca Rożne Rodzaje Diament;94,94;123,30;Light Home;<p><strong>Lampa wisząca 3-punktowa Diament</strong><br><br/>Klasyczny design i abażury w kształcie diamentu sprawią, że Twoje wnętrza będą zachwycać nowoczesnością i eleganckim stylem.</br></p><p><strong>Do jakich pomieszczeń pasuje 3-płomienna lampa?</strong></p><p>Oświetlenie będzie pięknie wyglądać w salonie, pokoju, a także w kuchni czy jadalni - stylowe abażury prezentują się rewelacyjnie w każdym pomieszczeniu! Dzięki możliwości dobrania koloru konstrukcji do abażura, możesz stworzyć lampę wiszącą idealnie oddającą charakter Twoich wnętrz.</p><p><strong>Jakie zalety posiada elegancka lampa?</strong></p><p>Oświetlenie wykonane jest z tworzyw najwyższej jakości, dzięki czemu masz gwarancję niezawodności lampy. Nasz oświetlenie posiada możliwość regulacji wysokości, co pozwala na dokładne dopasowanie lampy do rozmiarów pomieszczenia. Lampa może być zasilana różnymi źródłami światła, na przykład żarówkami energooszczędnymi, LED, E-27 czy zwykłymi.</p>;https://light-home.pl/2582-thickbox_default/lampa-wiszaca-3-plomienna-diament.jpg;100;5;Lampy wiszące z abażurami
100;Lampa Sufitowa Plafon Różne Kolory Diament Abażury;105,49;137,00;Light Home;<p><strong>Plafon 3 źródła światła Diament</strong></p><p>Przedstawiamy lampę, która nie tylko rozświetli wnętrza, ale również będzie piękną i wyjątkową ozdobą Twojej aranżacji.</p><p><strong>Gdzie najlepiej prezentuje się 3-płomienny plafon?</strong></p><p>Dzięki klasycznym kolorom, lampa może zwisnąć w wielu pomieszczeniach. Sypialnia, salon, kuchnia czy jadalnia – do każdego wnętrza lampa wprowadzi mnóstwo uroku i elegancji. Plafon posiada możliwość samodzielnego wybrania koloru konstrukcji i abażura, co pozwoli Ci stworzyć lampę sufitową idealnie pasującą do charakteru Twoich wnętrz.</p><p><strong>Jakie zalety posiada elegancki plafon?</strong></p><p>Lampa została wykonana z tworzyw najwyższej jakości, dzięki czemu będziesz cieszyć się z użyteczności lampy przez bardzo długi czas. Plafon możesz również podłączyć pod podwójny przełącznik. Lampa może być zasilana wieloma rodzajami światła, w tym żarówkami E-27, LED czy energooszczędnymi.</p>;https://light-home.pl/2581-thickbox_default/lampa-sufitowa-plafon-3-plomienna-diament.jpg;100;5;Lampy sufitowe do salonu
101;Nowoczesna Lampka Nocna Biurkowa;63,9;82,99;Light Home;<p><strong>Lampa biurkowa nocna z abażurem</strong></p><p>Klasyczna lampka nocna, która nada Twoim wnętrzom mnóstwo wyjątkowego klimatu. Wybierz kolor abażura i konstrukcji najbardziej pasujące do stylu pomieszczenia, i ciesz się niezwykłą ozdobą w Twojej aranżacji!</p><p><strong>Do jakich wnętrz pasuje stylowa lampka?</strong></p><p>Prezentowane oświetlenie wspaniale prezentuje się w sypialni, pokoju dziecięcym czy gościnnym. Lampa zamieszczona obok łóżka nie tylko nada wnętrzu magicznego klimatu, ale również będzie wspaniałym, relaksacyjnym oświetleniem. Lampka posiada możliwość wybrania koloru abażura i konstrukcji, co pozwala na stworzenie niepowtarzalnego oświetlenia idealnie dopasowującego się do Twojego stylu.</p><p><strong>Czy lampa biurkowa jest funkcjonalna?</strong></p><p>Oświetlenie zostało wykonane z najwyższej jakości tworzyw, co gwarantuje użyteczność lampy przez wiele lat. Lampka nocna może być zasilana wieloma różnymi źródłami światła, na przykład żarówkami LED, E-27 czy energooszczędnymi.</p>;https://light-home.pl/1363-thickbox_default/nowoczesna-lampka-nocna-biurkowa.jpg;100;5;Nowoczesna Lampka Nocna Biurkowa 
102;Lampa Kinkiet Plafon Reflektor;92,39;119,99;Light Home;"<p><strong>Lampa plafon 1-płomienna reflektor</strong></p><p>Funkcjonalne oświetlenie połączone z klasycznym designem daje lampę sufitową, która będzie rewelacyjnie prezentować w nowoczesnych jak i aranżacjach retro.</p><p><strong>Do jakich wnętrz pasuje prezentowany plafon?</strong></p><p>Biuro, sypialnia, pokój czy salon – dzięki klasycznym kolorom i prostej konstrukcji lampa świetnie wkomponuje się w wystrój każdego pomieszczenia. Innowacyjnym rozwiązaniem w nowoczesnej lampie jest możliwość zawieszenia jej zarówno na ścianie jak i na suficie. Oświetlenie może pełnić rolę plafonu lub eleganckiego kinkietu.</p><p><strong>Czy 1-punktowa lampa jest funkcjonalna?</strong></p><p>Oprócz możliwości zawieszenia lampy w dwojaki sposób, możesz również regulować kąt padania światła pod dowolnym kierunkiem. Ponadto plafon został stworzony z solidnego metalu, co gwarantuje Ci wytrzymałość i wysoką jakość oświetlenia sufitowego. Lampa zasilana jest żarówkami LED AR111 GU10.<br><br/><img alt="""" height=""203"" src=""https://light-home.pl/img/cms/wybor/Lampa-reflektor-chest-1-plomienny.jpg"" width=""767""/></br></p>";https://light-home.pl/6417-thickbox_default/lampa-kinkiet-plafon-reflektor.jpg;100;5;Plafony nowoczesne
103;Lampa Sufitowa Plafon Kinkiet Reflektor;253,32;328,99;Light Home;<p><strong>Lampa 4-płomienna reflektor</strong></p><p>Nowoczesna, stylowa i elegancka – prezentowana lampa sufitowa nie tylko fantastycznie ozdobi Twoje wnętrza, ale również będzie funkcjonalnym i użytecznym oświetleniem.</p><p><strong>Do jakich pomieszczeń pasuje 4-punktowy reflektor?</strong></p><p>Lampa może zawisnąć absolutnie wszędzie – począwszy od kuchni, jadalni, salonu, a skończywszy na sypialni, pokoju czy biurze. Klasyczne kolory i subtelny design plafonu świetnie oddadzą charakter każdego pomieszczenia.</p><p><strong>Jakie zalety posiada nowoczesny reflektor?</strong></p><p>Największym atutem prezentowanej lampy sufitowej jest możliwość zawieszenia jej zarówno na ścianie jak i na suficie. Sam możesz zdecydować czy chcesz, aby lampa pełniła funkcję sufitowego plafonu czy kinkietu. Ponadto oświetlenie posiada regulowane reflektory, co pozwala na dowolne ustawienia kąta padania światła. Plafon jest zasilany żarówkami LED AR111 GU10.</p>;https://light-home.pl/6448-thickbox_default/lampa-kinkiet-plafon-reflektor.jpg;100;5;Lampa Sufitowa Plafon Kinkiet Reflektor 
104;Lampa Wisząca z Abażurem Plisa;109,33;141,99;Light Home;<p><strong>Lampa wisząca z plisowanym abażurem</strong></p><p>Elegancki wygląd lampy wiszącej sprawi, że Twoje wnętrza będą zachwycające i pełne uroku. Wybierz kolor abażura najbardziej oddający charakter pomieszczenia i ciesz się jego wyjątkowym wystrojem!</p><p><strong>Do jakich wnętrz pasuje prezentowana lampa?</strong></p><p>Oświetlenie może zawisnąć w sypialni, jadalni, pokoju, salonie czy wielu innych pomieszczeniach. Klasyczny design i stonowane kolory abażurów pozwalają lampie idealnie dopasować się do każdego stylu wnętrz – od nowoczesnych po aranżacje retro.</p><p><strong>Jakie atuty posiada stylowa lampa?</strong></p><p>Oświetlenie ma funkcję regulacji wysokości, dzięki czemu możesz zawiesić lampę w wygodny dla siebie sposób. Plisowane, materiałowe abażury nie tylko nadają lampie wiszącej uroku, ale również są solidnie wykonane i odporne na uszkodzenia. Lampa posiada wiele możliwości zasilania, na przykład żarówki LED, energooszczędne czy zwykłe – E-27.</p>;https://light-home.pl/4210-thickbox_default/lampa-wiszaca-z-abazurem-plisa.jpg;100;5;Lampy wiszące kuchenne
105;Lampa Stojąca Trójnóg z Abażurem;227,91;295,99;Light Home;<p><strong>Lampa stojąca trójnóg z abażurem</strong></p><p>Elegancka, nowoczesna i funkcjonalna lampa podłogowa, która sprawi, że Twoje wnętrza nabiorą nowego, niepowtarzalnego klimatu.</p><p><strong>Gdzie najlepiej postawić stylowy trójnóg?</strong></p><p>Lampa świetnie odnajdzie się w sypialni, pokoju dziecięcym, gościnnym czy biurze. Dzięki klasycznemu designowi lampa pięknie wkomponuje się w każdy styl pomieszczenia, niezależnie od jego przeznaczenia. Stonowane kolory abażurów jeszcze bardziej ułatwią Ci dobranie lampy do wystroju wnętrza.</p><p><strong>Czy trójnóg jest funkcjonalny?</strong></p><p>Oczywiście, że tak! Trójnóg posiada włącznik/wyłącznik nożny, dzięki któremu nie musisz schylać się, by obsłużyć stojącą lampę. Ponadto lampa wykonana jest z wysokiej jakości tworzyw – metalu w powłoce chromowej i materiału, które zagwarantują Ci użyteczność oświetlenia podłogowego na długi czas. Lampa zasilana jest wieloma rodzajami światła E-27, w tym żarówkami LED czy energooszczędnymi.  </p>;https://light-home.pl/1463-thickbox_default/lampa-stojaca-trojnog-z-abazurem.jpg;100;5;Lampa Stojąca Trójnóg z Abażurem 
106;Lampa Wisząca Loft Miedź Chrom;109,33;141,99;Light Home;<p><strong>Lampa wisząca 4-płomienna Edison miedź chrom</strong></p><p>Nowoczesna konstrukcja lampy wiszącej sprawi, że Twoje wnętrza będą zachwycać oryginalnym i pięknym stylem. Wybierz kolor lampy najbardziej oddający charakter aranżacji i ciesz się swoimi zjawiskowym wystrojem wnętrz.</p><p><strong>Gdzie najlepiej zawiesić 4-punktową lampę?</strong></p><p>Oświetlenie sufitowe fantastycznie prezentuje się zarówno w salonie, sypialni, biurze jak i jadalni czy kuchni. Prosta, choć awangardowa konstrukcja świetnie dopasowuje się do każdego rodzaju pomieszczenia. Lampa wisząca nie posiada kloszy, dzięki czemu Twoje wnętrza będą doświetlone w każdym calu, a jeśli zdecydujesz się na umieszczenie żarówek dekoracyjnych – lampa ta będzie wspaniałą ozdobą pomieszczenia.</p><p><strong>Jakie zalety posiada nowoczesna lampa?</strong></p><p>Oświetlenie wykonane jest z metalu malowanego proszkowo, przez co lampa jest niezwykle wytrzymała i odporna na wszelkie uszkodzenia. Ponadto chromowe lub miedziane dodatki lampy wiszącej czynią ją zjawiskową i stylową. Prezentowane oświetlenie posiada opcję podłączenia pod podwójny przełącznik, dzięki czemu jest funkcjonalne i praktyczne. Lampa może być zasilana wieloma rodzajami światła E-27, żarówkami LED, energooszczędnymi czy zwykłymi.</p>;https://light-home.pl/1466-thickbox_default/lampa-wiszaca-loft-miedz-chrom.jpg;100;5;Lampy sufitowe nowoczesne
107;NOWOCZESNA LAMPA SUFITOWA PLAFON REFLEKTOR;329,55;427,99;Light Home;"<p><strong>Plafon 4-płomienny reflektor</strong></p><p>Szukasz funkcjonalnego i stylowego oświetlenia, które nie odciągnie uwagi od Twojej nowoczesnej bądź oryginalnej aranżacji wnętrz? Przedstawiamy 4-punktowy plafon zachwycający swoim minimalistycznym designem.</p><p><strong>Do jakich pomieszczeń pasuje prezentowana lampa sufitowa?</strong></p><p>Plafon możesz zawiesić w każdym wnętrzu, niezależnie od jego przeznaczenia czy charakteru. Lampa, dzięki klasycznym kolorom i prostej konstrukcji, idealnie wpasowuje się we wszystkie wystroje pomieszczeń.</p><p><strong>Czy plafon jest funkcjonalny?</strong></p><p>Lampa posiada możliwość regulowania kąta padania światła, co sprawia, że każdy z czterech reflektorów możesz ustawić w wygodny dla siebie sposób. Ponadto oświetlenie sufitowe wykonane jest z trwałych tworzyw i posiada opcję podłączenia pod podwójny przełącznik. Lampa może byyć zasilana żarówkami LED AR111 GU10. <br><br/><br/><img alt="""" height=""203"" src=""https://light-home.pl/img/cms/wybor/Nowoczesna-lampa-odblysnik-auris-4.jpg"" width=""767""/></br></p>";https://light-home.pl/6424-thickbox_default/nowoczesna-lampa-sufitowa-plafon-reflektor.jpg;100;5;NOWOCZESNA LAMPA SUFITOWA PLAFON REFLEKTOR 
108;LAMPA LED PLAFON REFLEKTOR ODBŁYŚNIK;278,73;361,99;Light Home;"<p><strong>Plafon 3-punktowa plafon</strong></p><p>Nasze stylowe oświetlenie doda Twoim wnętrzom mnóstwo elegancji i uroku. Wybierz kolor, który najbardziej będzie komponował się z Twoją aranżacją i ciesz się zachwycającym, a także niebanalnym wystrojem pomieszczeń.</p><p><strong>Do jakich wnętrz pasuje prezentowany plafon?</strong></p><p>Lampa sufitowa może zawisnąć w każdym pomieszczeniu. Salon, sypialnia, kuchnia czy biuro – minimalistyczny styl oświetlenia sufitowego rewelacyjnie ozdobi wnętrza o dowolnym przeznaczeniu czy charakterze.</p><p><strong>Jakie zalety posiada 3-płomienny reflektor?</strong></p><p>Lampa posiada możliwość regulacji kąta padania światła, dzięki czemu możesz ustawić reflektory w wygodny dla siebie sposób. Plafon wykonany jest z tworzyw najwyższej jakości, co gwarantuje Ci niezawodność oświetlenia sufitowego. Lampę można podłączyć pod podwójny przełącznik. Plafon zasilany jest żarówkami LED AR111 GU10.<br><br/><br/><img alt="""" height=""203"" src=""https://light-home.pl/img/cms/wybor/Lampa-sufitowa-plafon-dwa-kolory-auris-3.jpg"" width=""767""/></br></p>";https://light-home.pl/6428-thickbox_default/lampa-led-plafon-reflektor-odblysnik.jpg;100;5;LAMPA LED PLAFON REFLEKTOR ODBŁYŚNIK 
109;Lampa Stojąca z Abażurem Podłogowa;134,74;174,99;Light Home;<p><strong>Lampa stojąca z abażurem</strong></p><p>Klasyczny design, mnóstwo kolorów do wyboru i funkcjonalność- to tylko kilka z zalet prezentowanej lampy podłogowej! Skomponuj własne, wyjątkowe oświetlenie najbardziej oddające charakter Twojej aranżacji.</p><p><strong>Gdzie najlepiej postawić stylową lampę podłogową?</strong></p><p>Oświetlenie to będzie znakomicie prezentować się w sypialni, salonie, pokoju gościnnym czy dziennym. Lampa posiada zarówno kolor konstrukcji jak i abażura do wyboru, dlatego bez problemu stworzysz oświetlenie idealnie współgrające z wystrojem Twoich wnętrz.</p><p><strong>Jakie zalety posiada lampa stojąca?</strong></p><p>Lampa posiada wygodny i funkcjonalny włącznik/wyłącznik nożny, który niezwykle ułatwia użytkowanie oświetlenia. Konstrukcja lampy podłogowej skonstruowana jest z metalu, a abażury są materiałowe. Lampa może być zasilana wieloma rodzajami żarówek E-27 – ledowymi, energooszczędnymi czy zwykłymi.</p>;https://light-home.pl/3401-thickbox_default/lampa-stojaca-z-abazurem-podlogowa.jpg;100;5;Lampa Stojąca z Abażurem Podłogowa 
110;Lampa Kinkiet Chrom Edison Loft;36,96;48,00;Light Home;<p><strong>Kinkiet chrom Edison Loft</strong></p><p>Nowoczesny, choć prosty design kinkietu rewelacyjnie ozdobi Twoje wnętrza nadając im wyjątkowego klimatu.</p><p><strong>Gdzie zawiesić prezentowany kinkiet?</strong></p><p>Lampa znakomicie odnajdzie się zarówno w kuchni, jadalni, salonie jak i sypialni czy biurze. Chromowana, metaliczna konstrukcja wspaniale prezentuje się w nowoczesnych wnętrzach jak i aranżacjach retro.</p><p><strong>Czy lampa ścienna jest praktyczna?</strong></p><p>Naturalnie, że tak. Materiał, z jakiego została wykonana lampa, to metal w powłoce chromowej, który zapewnia niezawodność i odporność na uszkodzenia. Kinkiet możesz skompletować z lampami sufitowymi (3- lub 5-płomiennymi) o tym samym designie. Takie połączenie nada Twojej aranżacji harmonii i elegancji. Kinkiet posiada wiele źródeł zasilania, w tym efektowne żarówki dekoracyjne, ledowe czy energooszczędne.</p>;https://light-home.pl/1524-thickbox_default/lampa-kinkiet-chrom-edison-loft.jpg;100;5;Lampy kinkiety LOFT / Industrialne
111;Lampa Kinkiet Miedź Edison Loft;41,57;53,99;Light Home;<p><strong>Kinkiet Edison Loft miedź</strong></p><p>Oryginalny design lampy ściennej sprawi, że Twoje wnętrza będą zachwycać niepowtarzalnym klimatem i nastrojem.</p><p><strong>Gdzie najlepiej zawiesić prezentowany kinkiet?</strong></p><p>Lampa może pełnić rolę zarówno oświetlenia kuchennego jak i pokojowego czy salonowego. Miedziany kolor kinkietu znakomicie prezentuje w nowoczesnych jak i aranżacjach retro. Prosta, lecz efektowna konstrukcja lampy przyciąga uwagę, pełniąc tym samym rolę wyjątkowej ozdoby.</p><p><strong>Jakie atuty posiada nowoczesny kinkiet?</strong></p><p>Lampa nie posiada klosza, co nie tylko jest stylowym rozwiązaniem, ale również pozwala na dokładne doświetlenie całego pomieszczenia. Kinkiet wykonany jest z solidnych i wytrzymałych tworzyw, dzięki czemu będziesz cieszyć się lampą ścienną przez wiele lat. Lampa może być zasilana wieloma rodzajami światła, w tym efektownymi żarówkami dekoracyjnymi Edison.</p>;https://light-home.pl/1526-thickbox_default/lampa-kinkiet-miedz-edison-loft.jpg;100;5;Kinkiety nowoczesne
112;Lampa Kinkiet z Abażurem;50,04;64,99;Light Home;<p><strong>Kinkiet z abażurem wiele kolorów</strong></p><p>Szukasz kinkietu z abażurem o prostym, klasycznym designie? Prezentowana lampa ścienna nada Twoim wnętrzom mnóstwo stylowości i elegancji!</p><p><strong>Gdzie zawiesić kinkiet?</strong></p><p>Lampa idealnie nada się do sypialni, kuchni, salonu, pokoju czy biura. Prosta konstrukcja kinkietu i abażur to połączenie, które wspaniale komponuje się ze wszystkimi stylami wystrojów wnętrz. Mnóstwo kolorów abażurów do wyboru pozwoli Ci na jeszcze dokładniejsze dopasowanie kinkietu do swojej aranżacji.</p><p><strong>Czy oświetlenie jest funkcjonalna?</strong></p><p>Kinkiet wykonany jest z wysokiej jakości tworzyw – metalu malowanego proszkowo i materiału – dzięki czemu masz gwarancję wytrzymałości lampy. Do kinkietu z łatwością dobierzesz lampę wiszącą stworzoną w takim samym stylu. Kinkiet zasilany jest żarówkami E-27.</p>;https://light-home.pl/1527-thickbox_default/lampa-kinkiet-z-abazurem.jpg;100;5;Kinkiety z abażurami
113;Lampa Kula Nowoczesna Wisząca;126,27;163,99;Light Home;<p><strong>Lampa wisząca z nowoczesnym kloszem</strong></p><p>Szukasz lampy, która nie tylko będzie funkcjonalnym oświetleniem, ale także piękną ozdobą Twoich wnętrz? Mamy lampę wiszącą idealną dla Ciebie! Oryginalny klosz przyciąga uwagę i wspaniale komponuje się z wieloma wystrojami pomieszczeń.</p><p><strong>Do jakich wnętrz pasuje nowoczesna lampa?</strong></p><p>Oświetlenie to może ozdabiać Twoją sypialnię, kuchnię, salon czy jadalnię. Nowoczesny design świetnie dopasuje się do każdego pomieszczenia, niezależnie od jego przeznaczenia. Mnóstwo kolorów do wyboru pozwoli Ci na jeszcze dokładniejsze dopasowanie lampy do stylu swojej aranżacji.</p><p><strong>Jakie zalety posiada stylowa lampa wisząca?</strong></p><p>Wysokość oświetlenia jest regulowana, dzięki czemu lampa idealnie dopasuje się do rozmiaru wnętrza. Lampa wykonana jest z solidnego metalu, co gwarantuje niezawodność i wytrzymałość oświetlenia. Źródła światła, jakimi lampa może być zasilana, to żarówki ledowe, energooszczędne, dekoracyjne czy zwykłe o gwincie E-27.</p>;https://light-home.pl/1679-thickbox_default/lampa-kula-nowoczesna-wiszaca.jpg;100;5;Lampy wiszące kuchenne
